Timestamp,Trigger,Sensores_OK,TP9,FP1,FP2,TP10
1789859369.3115263,0,0,883.3544311523438,822.4901733398438,810.9752807617188,868.5496215820312
1789859369.3223894,0,0,863.6146850585938,824.1351318359375,814.2652587890625,843.8749389648438
1789859369.3331058,0,0,860.32470703125,814.2652587890625,815.9102783203125,845.5198974609375
1789859369.344006,0,0,860.32470703125,814.2652587890625,815.9102783203125,845.5198974609375
1789859369.3552687,0,0,860.32470703125,814.2652587890625,815.9102783203125,845.5198974609375
1789859369.3662415,0,0,858.6797485351562,827.4251098632812,819.2001953125,842.2299194335938
1789859369.3774436,0,0,858.6797485351562,827.4251098632812,819.2001953125,842.2299194335938
1789859369.3882818,0,0,858.6797485351562,827.4251098632812,819.2001953125,842.2299194335938
1789859369.3993478,0,0,853.7448120117188,824.1351318359375,817.5552368164062,835.6500244140625
1789859369.4105096,0,0,858.6797485351562,822.4901733398438,829.070068359375,845.5198974609375
1789859369.4218888,0,0,857.0347290039062,822.4901733398438,825.7801513671875,838.9400024414062
1789859369.432957,0,0,857.0347290039062,822.4901733398438,825.7801513671875,838.9400024414062
1789859369.4439442,0,0,857.0347290039062,822.4901733398438,825.7801513671875,838.9400024414062
1789859369.4548342,0,0,857.0347290039062,822.4901733398438,825.7801513671875,838.9400024414062
1789859369.465702,0,0,848.8098754882812,827.4251098632812,825.7801513671875,835.6500244140625
1789859369.4770238,0,0,848.8098754882812,827.4251098632812,825.7801513671875,835.6500244140625
1789859369.4881854,0,0,848.8098754882812,827.4251098632812,825.7801513671875,835.6500244140625
1789859369.4998646,0,0,848.8098754882812,827.4251098632812,825.7801513671875,835.6500244140625
1789859369.510922,0,0,868.5496215820312,825.7801513671875,825.7801513671875,857.0347290039062
1789859369.5220468,0,0,848.8098754882812,824.1351318359375,827.4251098632812,847.1648559570312
1789859369.5332093,0,0,848.8098754882812,824.1351318359375,827.4251098632812,847.1648559570312
1789859369.5440626,0,0,848.8098754882812,824.1351318359375,827.4251098632812,847.1648559570312
1789859369.5552235,0,0,848.8098754882812,824.1351318359375,827.4251098632812,847.1648559570312
1789859369.5659726,0,0,837.2949829101562,820.84521484375,835.6500244140625,830.715087890625
1789859369.5768244,0,0,857.0347290039062,825.7801513671875,829.070068359375,855.3897705078125
1789859369.5880399,0,0,857.0347290039062,825.7801513671875,829.070068359375,855.3897705078125
1789859369.5991387,0,0,857.0347290039062,825.7801513671875,829.070068359375,855.3897705078125
1789859369.6100063,0,0,840.5849609375,820.84521484375,845.5198974609375,840.5849609375
