Timestamp,Trigger,Sensores_OK,TP9,FP1,FP2,TP10
1789840017.3025725,0,0,656.34716796875,794.5255126953125,812.6203002929688,393.1502990722656
1789840017.3167465,0,0,909.6741333007812,814.2652587890625,794.5255126953125,924.4789428710938
1789840017.3277438,0,0,860.32470703125,814.2652587890625,796.1704711914062,819.2001953125
1789840017.3386495,0,0,886.6444091796875,812.6203002929688,794.5255126953125,792.8805541992188
1789840017.3493156,0,0,916.2540283203125,807.6853637695312,804.3953857421875,792.8805541992188
1789840017.3599913,0,0,916.2540283203125,807.6853637695312,804.3953857421875,792.8805541992188
1789840017.3705878,0,0,916.2540283203125,807.6853637695312,804.3953857421875,792.8805541992188
1789840017.382422,0,0,916.2540283203125,807.6853637695312,804.3953857421875,792.8805541992188
1789840017.3932874,0,0,840.5849609375,807.6853637695312,806.0403442382812,687.601806640625
1789840017.403976,0,0,837.2949829101562,804.3953857421875,807.6853637695312,661.2821044921875
1789840017.4145613,0,0,863.6146850585938,802.7504272460938,809.330322265625,687.601806640625
1789840017.4254506,0,0,850.454833984375,794.5255126953125,809.330322265625,608.6427001953125
1789840017.436469,0,0,784.6556396484375,792.8805541992188,810.9752807617188,503.3639831542969
1789840017.44705,0,0,863.6146850585938,806.0403442382812,810.9752807617188,608.6427001953125
1789840017.4576974,0,0,863.6146850585938,806.0403442382812,810.9752807617188,608.6427001953125
1789840017.4685657,0,0,863.6146850585938,806.0403442382812,810.9752807617188,608.6427001953125
1789840017.479538,0,0,863.6146850585938,806.0403442382812,810.9752807617188,608.6427001953125
1789840017.4903805,0,0,863.6146850585938,806.0403442382812,810.9752807617188,608.6427001953125
1789840017.501215,0,0,863.6146850585938,806.0403442382812,810.9752807617188,608.6427001953125
1789840017.512271,0,0,758.3359375,807.6853637695312,806.0403442382812,424.4049377441406
1789840017.5234911,0,0,745.1760864257812,812.6203002929688,807.6853637695312,398.0852355957031
1789840017.534278,0,0,771.4957885742188,812.6203002929688,810.9752807617188,424.4049377441406
1789840017.5447893,0,0,791.2355346679688,812.6203002929688,807.6853637695312,450.724609375
1789840017.5557847,0,0,824.1351318359375,809.330322265625,814.2652587890625,503.3639831542969
1789840017.5669746,0,0,857.0347290039062,807.6853637695312,810.9752807617188,529.6836547851562
1789840017.577805,0,0,857.0347290039062,807.6853637695312,810.9752807617188,529.6836547851562
1789840017.5884967,0,0,857.0347290039062,807.6853637695312,810.9752807617188,529.6836547851562
1789840017.5993845,0,0,857.0347290039062,807.6853637695312,810.9752807617188,529.6836547851562
1789840017.6100595,0,0,857.0347290039062,807.6853637695312,810.9752807617188,529.6836547851562
1789840017.6209269,0,0,738.59619140625,801.1054077148438,814.2652587890625,371.76556396484375
1789840017.6322641,0,0,741.8861083984375,801.1054077148438,815.9102783203125,371.76556396484375
1789840017.6433504,0,0,781.3656616210938,801.1054077148438,814.2652587890625,398.0852355957031
1789840017.6541994,0,0,689.2467651367188,801.1054077148438,812.6203002929688,266.48681640625
1789840017.66509,0,0,781.3656616210938,804.3953857421875,812.6203002929688,398.0852355957031
1789840017.676049,0,0,781.3656616210938,804.3953857421875,812.6203002929688,398.0852355957031
1789840017.6872532,0,0,781.3656616210938,804.3953857421875,812.6203002929688,398.0852355957031
1789840017.6978664,0,0,781.3656616210938,804.3953857421875,812.6203002929688,398.0852355957031
1789840017.7090542,0,0,689.2467651367188,799.46044921875,815.9102783203125,292.8064880371094
